"No.","Time","Source","Destination","Protocol","Length","Info","cluster","illuminance","colory"
"276","99.837368","","","IEEE 802.15.4","65","Ack","","",""
"277","99.844207","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Identify","",""
"278","99.846032","","","IEEE 802.15.4","65","Ack","","",""
"279","99.850821","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 14","Identify","",""
"280","99.852803","","","IEEE 802.15.4","65","Ack","","",""
"281","99.857594","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Identify","",""
"282","99.859402","","","IEEE 802.15.4","65","Ack","","",""
"283","99.880165","0x0000","0x1212","ZigBee HA","110","ZCL: Read Attributes, Seq: 15","On/Off","",""
"284","99.882129","","","IEEE 802.15.4","65","Ack","","",""
"285","99.889116","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"286","99.890936","","","IEEE 802.15.4","65","Ack","","",""
"287","99.895615","0x1212","0x0000","ZigBee HA","113","ZCL: Read Attributes Response, Seq: 15","On/Off","",""
"288","99.897698","","","IEEE 802.15.4","65","Ack","","",""
"289","99.903979","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"290","99.905785","","","IEEE 802.15.4","65","Ack","","",""
"291","99.923718","0x0000","0x1212","ZigBee HA","110","ZCL: Read Attributes, Seq: 16","On/Off","",""
"292","99.925691","","","IEEE 802.15.4","65","Ack","","",""
"293","99.933156","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"294","99.934979","","","IEEE 802.15.4","65","Ack","","",""
"295","99.939634","0x1212","0x0000","ZigBee HA","113","ZCL: Read Attributes Response, Seq: 16","On/Off","",""
"296","99.941714","","","IEEE 802.15.4","65","Ack","","",""
"297","99.948610","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"298","99.950414","","","IEEE 802.15.4","65","Ack","","",""
"299","99.971716","0x0000","0x1212","ZigBee HA","118","ZCL: Read Attributes, Seq: 17","Level Control","",""
"300","99.973939","","","IEEE 802.15.4","65","Ack","","",""
"301","99.981223","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"302","99.983046","","","IEEE 802.15.4","65","Ack","","",""
"303","99.987999","0x1212","0x0000","ZigBee HA","131","ZCL: Read Attributes Response, Seq: 17","Level Control","",""
"304","99.990654","","","IEEE 802.15.4","65","Ack","","",""
"305","99.997612","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"306","99.999414","","","IEEE 802.15.4","65","Ack","","",""
"307","100.026093","0x0000","0x1212","ZigBee HA","110","ZCL: Read Attributes, Seq: 18","Level Control","",""
"308","100.028060","","","IEEE 802.15.4","65","Ack","","",""
"309","100.035110","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"310","100.036932","","","IEEE 802.15.4","65","Ack","","",""
"311","100.041618","0x1212","0x0000","ZigBee HA","113","ZCL: Read Attributes Response, Seq: 18","Level Control","",""
"312","100.043698","","","IEEE 802.15.4","65","Ack","","",""
"313","100.049543","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"314","100.051347","","","IEEE 802.15.4","65","Ack","","",""
"315","100.068579","0x0000","0x1212","ZigBee HA","110","ZCL: Read Attributes, Seq: 19","Level Control","",""
"316","100.070544","","","IEEE 802.15.4","65","Ack","","",""
"317","100.077476","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"318","100.079300","","","IEEE 802.15.4","65","Ack","","",""
"319","100.083953","0x1212","0x0000","ZigBee HA","113","ZCL: Read Attributes Response, Seq: 19","Level Control","",""
"320","100.086033","","","IEEE 802.15.4","65","Ack","","",""
"321","100.091736","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"322","100.093548","","","IEEE 802.15.4","65","Ack","","",""
"323","100.115211","0x0000","0x1212","ZigBee HA","118","ZCL: Read Attributes, Seq: 20","Color Control","",""
"324","100.117433","","","IEEE 802.15.4","65","Ack","","",""
"325","100.124285","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"326","100.126109","","","IEEE 802.15.4","65","Ack","","",""
"327","100.131105","0x1212","0x0000","ZigBee HA","137","ZCL: Read Attributes Response, Seq: 20","Color Control","",""
"328","100.133952","","","IEEE 802.15.4","65","Ack","","",""
"329","100.140004","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"330","100.141813","","","IEEE 802.15.4","65","Ack","","",""
"331","100.167467","0x0000","0x1212","ZigBee HA","118","ZCL: Read Attributes, Seq: 21","Color Control","",""
"332","100.169688","","","IEEE 802.15.4","65","Ack","","",""
"333","100.176527","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"334","100.178347","","","IEEE 802.15.4","65","Ack","","",""
"335","100.183331","0x1212","0x0000","ZigBee HA","133","ZCL: Read Attributes Response, Seq: 21","Color Control","",""
"336","100.186050","","","IEEE 802.15.4","65","Ack","","",""
"337","100.193040","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"338","100.194844","","","IEEE 802.15.4","65","Ack","","",""
"339","100.217241","0x0000","0x1212","ZigBee HA","114","ZCL: Read Attributes, Seq: 22","Color Control","",""
"340","100.219332","","","IEEE 802.15.4","65","Ack","","",""
"341","100.226374","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"342","100.228199","","","IEEE 802.15.4","65","Ack","","",""
"343","100.233037","0x1212","0x0000","ZigBee HA","124","ZCL: Read Attributes Response, Seq: 22","Color Control","",""
"344","100.235472","","","IEEE 802.15.4","65","Ack","","",""
"345","100.240993","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"346","100.242798","","","IEEE 802.15.4","65","Ack","","",""
"347","100.266625","0x0000","0x1212","ZigBee HA","110","ZCL: Read Attributes, Seq: 23","OTA Upgrade","",""
"348","100.268591","","","IEEE 802.15.4","65","Ack","","",""
"349","100.275305","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","OTA Upgrade","",""
"350","100.277131","","","IEEE 802.15.4","65","Ack","","",""
"351","100.281858","0x1212","0x0000","ZigBee HA","116","ZCL: Read Attributes Response, Seq: 23","OTA Upgrade","",""
"352","100.284033","","","IEEE 802.15.4","65","Ack","","",""
"353","100.289629","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","OTA Upgrade","",""
"354","100.291435","","","IEEE 802.15.4","65","Ack","","",""
"355","100.511174","0x1212","0x0000","ZigBee ZDP","108","Node Descriptor Request, Nwk Addr: 0x0000","","",""
"356","100.513093","","","IEEE 802.15.4","65","Ack","","",""
"357","100.520122","0x0000","0x1212","ZigBee ZDP","122","Node Descriptor Response, Rev: 22, Nwk Addr: 0x0000, Status: Success","","",""
"358","100.522471","","","IEEE 802.15.4","65","Ack","","",""
"359","100.525082","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 0, Src Endpt: 0","","",""
"360","100.526887","","","IEEE 802.15.4","65","Ack","","",""
"361","100.530105","","","IEEE 802.15.4","105","Data","","",""
"362","100.534409","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 0, Src Endpt: 0","","",""
"363","100.536234","","","IEEE 802.15.4","65","Ack","","",""
"364","100.544930","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 0, Src Endpt: 0","","",""
"365","100.546753","","","IEEE 802.15.4","65","Ack","","",""
"366","100.547727","0x1212","0x0000","ZigBee","118","Request Key","","",""
"367","100.549966","","","IEEE 802.15.4","65","Ack","","",""
"368","100.557028","0x0000","0x1212","ZigBee","150","Transport Key","","",""
"369","100.560273","","","IEEE 802.15.4","65","Ack","","",""
"370","100.572874","0x1212","0x0000","ZigBee","125","Verify Key","","",""
"371","100.575337","","","IEEE 802.15.4","65","Ack","","",""
"372","100.583000","0x0000","0x1212","ZigBee","127","Confirm Key, SUCCESS","","",""
"373","100.585508","","","IEEE 802.15.4","65","Ack","","",""
"374","100.596295","0x1212","0x0000","ZigBee","99","APS: Ack","","",""
"375","100.597926","","","IEEE 802.15.4","65","Ack","","",""
"376","100.601579","0x1212","Broadcast","ZigBee ZDP","108","Permit Join Request","","",""
"377","100.633754","0x1212","Broadcast","ZigBee ZDP","108","Permit Join Request","","",""
"378","100.852589","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 8","Level Control","",""
"379","100.854668","","","IEEE 802.15.4","65","Ack","","",""
"380","100.882955","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 8","Level Control","",""
"381","100.884920","","","IEEE 802.15.4","65","Ack","","",""
"382","100.891711","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"383","100.893534","","","IEEE 802.15.4","65","Ack","","",""
"384","101.616925","0x1212","0x0000","ZigBee HA","110","ZCL: Read Attributes, Seq: 9","Time","",""
"385","101.618909","","","IEEE 802.15.4","65","Ack","","",""
"386","101.645478","0x0000","0x1212","ZigBee HA","116","ZCL: Read Attributes Response, Seq: 9","Time","",""
"387","101.647638","","","IEEE 802.15.4","65","Ack","","",""
"388","101.654399","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Time","",""
"389","101.656223","","","IEEE 802.15.4","65","Ack","","",""
"390","101.803786","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 10","Level Control","",""
"391","101.805832","","","IEEE 802.15.4","65","Ack","","",""
"392","101.833855","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 10","Level Control","",""
"393","101.835820","","","IEEE 802.15.4","65","Ack","","",""
"394","101.843107","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"395","101.844931","","","IEEE 802.15.4","65","Ack","","",""
"396","105.851831","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 11","On/Off","",""
"397","105.853878","","","IEEE 802.15.4","65","Ack","","",""
"398","105.882080","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 11","On/Off","",""
"399","105.884047","","","IEEE 802.15.4","65","Ack","","",""
"400","105.887771","0x996a","0xff6f","IEEE 802.15.4","111","Data, Dst: 0xff6f, Src: 0x996a, Bad FCS","","",""
"401","105.890968","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"402","105.892791","","","IEEE 802.15.4","65","Ack","","",""
"403","106.024486","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 12","Level Control","",""
"404","106.026565","","","IEEE 802.15.4","65","Ack","","",""
"405","106.052214","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 12","Level Control","",""
"406","106.054178","","","IEEE 802.15.4","65","Ack","","",""
"407","106.061215","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"408","106.063037","","","IEEE 802.15.4","65","Ack","","",""
"409","106.107131","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 13[Malformed Packet]","Color Control","",""
"410","106.109500","","","IEEE 802.15.4","65","Ack","","",""
"411","106.199586","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 14","Color Control","",""
"412","106.201641","","","IEEE 802.15.4","65","Ack","","",""
"413","106.227640","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 14","Color Control","",""
"414","106.229612","","","IEEE 802.15.4","65","Ack","","",""
"415","106.236257","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"416","106.238080","","","IEEE 802.15.4","65","Ack","","",""
"417","106.274873","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 15[Malformed Packet]","Color Control","",""
"418","106.277242","","","IEEE 802.15.4","65","Ack","","",""
"419","106.352066","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 16","Color Control","",""
"420","106.354144","","","IEEE 802.15.4","65","Ack","","",""
"421","106.379489","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 16","Color Control","",""
"422","106.381455","","","IEEE 802.15.4","65","Ack","","",""
"423","106.388768","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"424","106.390590","","","IEEE 802.15.4","65","Ack","","",""
"425","106.437373","0x996a","0xffaf","IEEE 802.15.4","111","Data, Dst: 0xffaf, Src: 0x996a, Bad FCS","","",""
"426","106.462223","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 17[Malformed Packet]","Color Control","",""
"427","106.464588","","","IEEE 802.15.4","65","Ack","","",""
"428","106.585659","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 18[Malformed Packet]","Color Control","",""
"429","106.588025","","","IEEE 802.15.4","65","Ack","","",""
"430","106.670063","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 19","Color Control","",""
"431","106.672108","","","IEEE 802.15.4","65","Ack","","",""
"432","106.698584","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 19","Color Control","",""
"433","106.700548","","","IEEE 802.15.4","65","Ack","","",""
"434","106.707599","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"435","106.709424","","","IEEE 802.15.4","65","Ack","","",""
"436","106.815189","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 20[Malformed Packet]","Color Control","",""
"437","106.817460","","","IEEE 802.15.4","65","Ack","","",""
"438","106.917475","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 21[Malformed Packet]","Color Control","",""
"439","106.919523","","","IEEE 802.15.4","65","Ack","","",""
"440","106.930200","","","IEEE 802.15.4","111","Data","","",""
"441","107.030160","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 22[Malformed Packet]","Color Control","",""
"442","107.032431","","","IEEE 802.15.4","65","Ack","","",""
"443","107.152148","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 23[Malformed Packet]","Color Control","",""
"444","107.154196","","","IEEE 802.15.4","65","Ack","","",""
"445","107.211571","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 24[Malformed Packet]","Color Control","",""
"446","107.213842","","","IEEE 802.15.4","65","Ack","","",""
"447","107.348534","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 25[Malformed Packet]","Color Control","",""
"448","107.350581","","","IEEE 802.15.4","65","Ack","","",""
"449","107.470981","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 26[Malformed Packet]","Color Control","",""
"450","107.473252","","","IEEE 802.15.4","65","Ack","","",""
"451","107.591049","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 27[Malformed Packet]","Color Control","",""
"452","107.593089","","","IEEE 802.15.4","65","Ack","","",""
"453","107.717416","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"454","107.735058","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 28[Malformed Packet]","Color Control","",""
"455","107.737105","","","IEEE 802.15.4","65","Ack","","",""
"456","107.800034","0x1212","0x0000","ZigBee HA","110","ZCL: Read Attributes, Seq: 29","Time","",""
"457","107.802017","","","IEEE 802.15.4","65","Ack","","",""
"458","107.828777","0x0000","0x1212","ZigBee HA","116","ZCL: Read Attributes Response, Seq: 29","Time","",""
"459","107.830935","","","IEEE 802.15.4","65","Ack","","",""
"460","107.835376","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 30[Malformed Packet]","Color Control","",""
"461","107.837423","","","IEEE 802.15.4","65","Ack","","",""
"462","107.838915","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Time","",""
"463","107.840739","","","IEEE 802.15.4","65","Ack","","",""
"464","107.987546","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 31[Malformed Packet]","Color Control","",""
"465","107.989593","","","IEEE 802.15.4","65","Ack","","",""
"466","108.124012","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 32[Malformed Packet]","Color Control","",""
"467","108.126060","","","IEEE 802.15.4","65","Ack","","",""
"468","108.236837","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 33[Malformed Packet]","Color Control","",""
"469","108.238888","","","IEEE 802.15.4","65","Ack","","",""
"470","108.389243","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 34[Malformed Packet]","Color Control","",""
"471","108.391289","","","IEEE 802.15.4","65","Ack","","",""
"472","108.444631","0x1212","0x0000","ZigBee HA","115","ZCL: Report Attributes, Seq: 35","On/Off","",""
"473","108.446775","","","IEEE 802.15.4","65","Ack","","",""
"474","108.473197","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 35","On/Off","",""
"475","108.475162","","","IEEE 802.15.4","65","Ack","","",""
"476","108.481921","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"477","108.483747","","","IEEE 802.15.4","65","Ack","","",""
"478","108.503483","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 36[Malformed Packet]","Color Control","",""
"479","108.505531","","","IEEE 802.15.4","65","Ack","","",""
"480","108.674617","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 37","Color Control","",""
"481","108.677048","","","IEEE 802.15.4","65","Ack","","",""
"482","108.747714","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 38[Malformed Packet]","Color Control","",""
"483","108.749761","","","IEEE 802.15.4","65","Ack","","",""
"484","108.829161","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 39","Color Control","",""
"485","108.831592","","","IEEE 802.15.4","65","Ack","","",""
"486","108.990645","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 40","Color Control","",""
"487","108.993076","","","IEEE 802.15.4","65","Ack","","",""
"488","109.126320","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 41","Color Control","",""
